Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     332/51084       Hunk_AllocDebug [804]
-----------------------------------------------
                0.00    0.01       5/5           CM_LoadMap [389]
[499]    0.0    0.00    0.01       5         CMod_LoadPatches [499]
                0.00    0.01     332/332         CM_GeneratePatchCollide [498]
                0.00    0.00     337/51084       Hunk_AllocDebug [804]
-----------------------------------------------
                0.00    0.01     332/332         CM_GeneratePatchCollide [498]
[500]    0.0    0.00    0.01     332         CM_PatchCollideFromGrid [500]
                0.00    0.01    1658/1658        CM_AddFacetBevels [539]
                0.00    0.00    1940/1940        CM_ValidateFacet [556]
                0.00    0.00    5637/5637        CM_EdgePlaneNum [619]
                0.00    0.00    3268/8905        CM_FindPlane [613]
                0.00    0.00    1940/1940        CM_SetBorderInward [871]
                0.00    0.00     664/51084       Hunk_AllocDebug [804]
-----------------------------------------------
                0.00    0.01       1/1           Com_Init [261]
[501]    0.0    0.00    0.01       1         Com_DetectSSE [501]
                0.00    0.01       1/1           Sys_GetProcessorFeatures [504]
                0.00    0.00       5/11133       Com_Printf [353]
-----------------------------------------------
                0.01    0.00       1/1           Sys_Exit [503]
[502]    0.0    0.01    0.00       1         NET_Shutdown [502]
                0.00    0.00       1/2           NET_Config [644]
-----------------------------------------------
                0.00    0.01       1/1           Sys_GetProcessorFeatures [504]
[503]    0.0    0.00    0.01       1         Sys_Exit [503]
                0.01    0.00       1/1           NET_Shutdown [502]
                0.00    0.00       1/1           CON_Shutdown [1078]
                0.00    0.00       1/2           Sys_PIDFileName [1066]
-----------------------------------------------
                0.00    0.01       1/1           Com_DetectSSE [501]
[504]    0.0    0.00    0.01       1         Sys_GetProcessorFeatures [504]
                0.00    0.01       1/1           Sys_Exit [503]
-----------------------------------------------
                0.01    0.00   11133/11133       Sys_Print [506]
[505]    0.0    0.01    0.00   11133         Sys_AnsiColorPrint [505]
                0.00    0.00    8418/52667       Com_sprintf [800]
-----------------------------------------------
                0.00    0.01   11133/11133       Com_Printf [353]
[506]    0.0    0.00    0.01   11133         Sys_Print [506]
                0.01    0.00   11133/11133       Sys_AnsiColorPrint [505]
-----------------------------------------------
                0.01    0.00 14228390/14228390     increment [251]
[507]    0.0    0.01    0.00 14228390         free_ppnode [507]
-----------------------------------------------
                0.01    0.00 4474817/4474817     R_RotateForEntity [50]
[508]    0.0    0.01    0.00 4474817         VectorLength [508]
-----------------------------------------------
                0.00    0.00 1075404/2688510     CL_AdjustAngles [559]
                0.01    0.00 1613106/2688510     CL_KeyMove [481]
[509]    0.0    0.01    0.00 2688510         CL_KeyState [509]
-----------------------------------------------
                0.00    0.00       1/1623020     S_AL_Update [122]
                0.00    0.00  136135/1623020     S_AL_SrcSetup [320]
                0.01    0.00 1486884/1623020     S_AL_ScaleGain [223]
[510]    0.0    0.01    0.00 1623020         S_AL_Gain [510]
-----------------------------------------------
                0.01    0.00 1079690/1079690     Com_EventLoop [249]
[511]    0.0    0.01    0.00 1079690         NET_GetLoopPacket [511]
-----------------------------------------------
                                   6             Com_ExecuteCfg <cycle 2> [696]
                0.01    0.77  539840/539908      Com_Frame [3]
[512]    0.0    0.01    0.00  539846         Cbuf_Execute <cycle 2> [512]
                               17562             Cmd_ExecuteString <cycle 2> [431]
-----------------------------------------------
                0.01    0.00  314175/314175      VM_Compile [233]
[513]    0.0    0.01    0.00  314175         Constant1 [513]
-----------------------------------------------
                0.01    0.00  269919/269919      CL_Frame [4]
[514]    0.0    0.01    0.00  269919         CL_UpdateMumble [514]
-----------------------------------------------
                0.01    0.00  269028/269028      CL_SendCmd [158]
[515]    0.0    0.01    0.00  269028         CL_ReadyToSendPacket [515]
                0.00    0.00  268853/268853      Sys_IsLANAddress [777]
-----------------------------------------------
                0.01    0.00  268416/268416      CL_CgameSystemCalls [11]
[516]    0.0    0.01    0.00  268416         CL_SetUserCmdValue [516]
-----------------------------------------------
                0.00    0.00   74629/219925      RB_SurfaceRailCore [277]
                0.01    0.00  145296/219925      RB_SurfaceLightningBolt [274]
[517]    0.0    0.01    0.00  219925         DoRailCore [517]
-----------------------------------------------
                0.01    0.00  117798/117798      NET_Event [74]
[518]    0.0    0.01    0.00  117798         NET_GetPacket [518]
                0.00    0.00   58925/58984       SockadrToNetadr [797]
-----------------------------------------------
                0.01    0.00   89096/89096       CL_WritePacket [163]
[519]    0.0    0.01    0.00   89096         MSG_HashKey [519]
-----------------------------------------------
                0.00    0.00    6302/13523       CM_ValidateFacet [556]
                0.01    0.00    7221/13523       CM_AddFacetBevels [539]
[520]    0.0    0.01    0.00   13523         ChopWindingInPlace [520]
                0.00    0.00   12616/16839       FreeWinding [818]
                0.00    0.00   12604/16839       AllocWinding [817]
-----------------------------------------------
                                                 <spontaneous>
[521]    0.0    0.01    0.00                 CL_GetParseEntityState [521]
-----------------------------------------------
                                                 <spontaneous>
[522]    0.0    0.01    0.00                 CM_BoxBrushes [522]
-----------------------------------------------
                                                 <spontaneous>
[523]    0.0    0.01    0.00                 COM_ParseExt2 [523]
-----------------------------------------------
                                                 <spontaneous>
[524]    0.0    0.01    0.00                 Huff_setBloc [524]
-----------------------------------------------
                                                 <spontaneous>
[525]    0.0    0.01    0.00                 MSG_Copy [525]
-----------------------------------------------
                                                 <spontaneous>
[526]    0.0    0.01    0.00                 MSG_ReadChar [526]
-----------------------------------------------
                                                 <spontaneous>
[527]    0.0    0.01    0.00                 NormalizeColor [527]
-----------------------------------------------
                                                 <spontaneous>
[528]    0.0    0.01    0.00                 R_MirrorViewBySurface [528]
-----------------------------------------------
                                                 <spontaneous>
[529]    0.0    0.01    0.00                 S_AL_StopLoopingSound [529]
-----------------------------------------------
                0.00    0.00       2/6502028     CL_ConnectionlessPacket [583]
                0.00    0.00     607/6502028     CL_ServerInfoPacket [585]
                0.00    0.00    1596/6502028     CL_ServersResponsePacket [660]
